customer_id,recency,frequency,price_sum,price_mean,spend_90_total,spend_90_flag
21864,-369,2,29.33,14.665,0.0,0.0
21865,-379,1,95.97,95.97,0.0,0.0
21866,-372,2,26.740000000000002,13.370000000000001,0.0,0.0
21867,-350,2,30.950000000000003,15.475000000000001,0.0,0.0
21868,-379,1,23.77,23.77,0.0,0.0
21869,-379,1,15.36,15.36,0.0,0.0
21870,-379,1,14.37,14.37,0.0,0.0
21871,-222,2,54.95,27.475,0.0,0.0
21872,-258,4,170.29999999999998,42.574999999999996,47.45,1.0
21873,-379,1,37.96,37.96,0.0,0.0
21874,-379,1,39.98,39.98,0.0,0.0
21875,-379,1,29.93,29.93,0.0,0.0
21876,-379,1,19.58,19.58,0.0,0.0
21877,-55,2,25.46,12.73,0.0,0.0
21878,-30,9,396.8,44.08888888888889,11.49,1.0
21879,-379,1,16.75,16.75,0.0,0.0
21880,-359,2,27.94,13.97,0.0,0.0
21881,-379,1,14.37,14.37,0.0,0.0
21882,-379,1,77.44,77.44,0.0,0.0
21883,-119,5,165.5,33.1,0.0,0.0
21884,-379,1,12.77,12.77,0.0,0.0
21885,-25,6,232.39999999999998,38.73333333333333,0.0,0.0
21886,-379,1,22.94,22.94,0.0,0.0
21887,-11,6,138.65,23.108333333333334,0.0,0.0
21888,-379,1,13.97,13.97,0.0,0.0
21889,-379,1,12.97,12.97,0.0,0.0
21890,-217,2,117.93,58.965,0.0,0.0
21891,-22,5,249.19,49.838,0.0,0.0
21892,-52,15,479.71,31.980666666666664,9.99,1.0
21893,-379,1,130.96,130.96,99.49,1.0
21894,-379,1,14.96,14.96,0.0,0.0
21895,-207,7,175.74,25.10571428571429,0.0,0.0
21896,-204,2,197.67000000000002,98.83500000000001,0.0,0.0
21897,-189,7,111.8,15.971428571428572,0.0,0.0
21898,-379,1,10.77,10.77,0.0,0.0
21899,-379,1,10.77,10.77,0.0,0.0
21900,-18,5,275.98,55.196000000000005,44.97,1.0
21901,-379,1,28.33,28.33,0.0,0.0
21902,-51,2,30.36,15.18,0.0,0.0
21903,-379,1,9.98,9.98,0.0,0.0
21904,-379,1,31.76,31.76,0.0,0.0
21905,-4,15,372.19,24.812666666666665,0.0,0.0
21906,-379,1,4.79,4.79,0.0,0.0
21907,-63,5,416.69,83.338,0.0,0.0
21908,-379,1,13.97,13.97,0.0,0.0
21909,-11,2,39.13,19.565,0.0,0.0
21910,-379,1,94.02,94.02,0.0,0.0
21911,-114,2,105.14,52.57,0.0,0.0
21912,-23,2,55.290000000000006,27.645000000000003,0.0,0.0
21913,-263,3,107.97,35.99,0.0,0.0
21914,-379,1,53.74,53.74,0.0,0.0
21915,-307,2,144.47,72.235,0.0,0.0
21916,-379,1,15.36,15.36,0.0,0.0
21917,-379,1,10.77,10.77,0.0,0.0
21918,-379,1,11.77,11.77,0.0,0.0
21919,-379,1,15.99,15.99,0.0,0.0
21920,-175,2,162.61,81.305,0.0,0.0
21921,-300,2,56.59,28.295,20.99,1.0
21922,-71,20,1092.6,54.629999999999995,335.82,1.0
21923,-69,3,62.2,20.733333333333334,0.0,0.0
21924,-379,1,13.97,13.97,0.0,0.0
21925,-341,2,33.51,16.755,0.0,0.0
21926,-379,1,12.9,12.9,0.0,0.0
21927,-12,9,204.13,22.68111111111111,0.0,0.0
21928,-379,1,13.97,13.97,0.0,0.0
21929,-379,1,49.99,49.99,0.0,0.0
21930,-379,1,36.31,36.31,0.0,0.0
21931,-379,1,12.97,12.97,0.0,0.0
21932,-379,1,23.74,23.74,0.0,0.0
21933,-199,11,285.41999999999996,25.947272727272722,0.0,0.0
21934,-56,10,649.1999999999999,64.91999999999999,88.94999999999999,1.0
21935,-65,4,124.07000000000001,31.017500000000002,0.0,0.0
21936,-379,1,10.99,10.99,0.0,0.0
21937,-379,1,35.77,35.77,0.0,0.0
21938,-379,1,30.92,30.92,0.0,0.0
21939,-98,5,61.46,12.292,0.0,0.0
21940,-379,1,11.77,11.77,0.0,0.0
21941,-379,1,29.73,29.73,0.0,0.0
21942,-379,1,21.54,21.54,0.0,0.0
21943,-379,1,15.36,15.36,0.0,0.0
21944,-80,2,31.35,15.675,19.49,1.0
21945,-378,1,37.74,37.74,0.0,0.0
21946,-352,2,62.89,31.445,0.0,0.0
21947,-378,1,32.72,32.72,0.0,0.0
21948,-378,1,38.51,38.51,0.0,0.0
21949,-378,1,11.97,11.97,0.0,0.0
21950,-7,20,2253.52,112.676,729.28,1.0
21951,-378,1,11.99,11.99,0.0,0.0
21952,-378,1,41.1,41.1,0.0,0.0
21953,-378,1,44.31,44.31,0.0,0.0
21954,-10,2,122.13,61.065,0.0,0.0
21955,-378,1,12.49,12.49,0.0,0.0
21956,-35,3,235.57999999999998,78.52666666666666,0.0,0.0
21957,-378,1,28.74,28.74,0.0,0.0
21958,-378,1,27.74,27.74,0.0,0.0
21959,-326,2,80.03999999999999,40.019999999999996,0.0,0.0
21960,-378,1,16.36,16.36,0.0,0.0
21961,-378,1,8.97,8.97,0.0,0.0
21962,-290,3,151.8,50.6,43.97,1.0
21963,-210,3,113.11,37.70333333333333,22.27,1.0
21964,-375,1,14.99,14.99,0.0,0.0
21965,-378,1,64.27,64.27,0.0,0.0
21966,-378,1,15.36,15.36,0.0,0.0
21967,-378,1,5.99,5.99,0.0,0.0
21968,-378,1,15.3,15.3,0.0,0.0
21969,-241,2,70.46000000000001,35.230000000000004,0.0,0.0
21970,-378,1,11.77,11.77,0.0,0.0
21971,-377,3,104.46000000000001,34.82,0.0,0.0
21972,-378,1,63.85,63.85,0.0,0.0
21973,-244,3,115.27000000000001,38.42333333333334,0.0,0.0
21974,-378,1,11.77,11.77,0.0,0.0
21975,-344,4,364.92,91.23,0.0,0.0
21976,-378,1,74.07,74.07,0.0,0.0
21977,-149,9,457.17,50.79666666666667,0.0,0.0
21978,-378,1,13.97,13.97,0.0,0.0
21979,-366,2,64.94,32.47,0.0,0.0
21980,-144,6,279.59,46.59833333333333,0.0,0.0
21981,-3,2,43.02,21.51,0.0,0.0
21982,-378,1,38.06,38.06,0.0,0.0
21983,-378,1,9.77,9.77,0.0,0.0
21984,-128,5,152.67,30.534,0.0,0.0
21985,-70,7,212.08,30.29714285714286,0.0,0.0
21986,-378,1,43.3,43.3,0.0,0.0
21987,-378,1,44.88,44.88,0.0,0.0
21988,-378,1,26.14,26.14,0.0,0.0
21989,-376,2,30.32,15.16,0.0,0.0
21990,-46,8,329.64,41.205,0.0,0.0
21991,-241,2,61.11,30.555,0.0,0.0
21992,-378,1,32.31,32.31,0.0,0.0
21993,-339,2,90.84,45.42,0.0,0.0
21994,-317,2,154.03,77.015,0.0,0.0
21995,-378,1,100.44,100.44,0.0,0.0
21996,-148,2,71.07,35.535,0.0,0.0
21997,-378,1,19.99,19.99,0.0,0.0
21998,-378,1,15.36,15.36,0.0,0.0
21999,-230,3,32.44,10.813333333333333,0.0,0.0
22000,-378,1,50.27,50.27,0.0,0.0
22001,-376,1,12.77,12.77,0.0,0.0
22002,-174,7,121.45,17.35,0.0,0.0
22003,-280,4,142.27,35.5675,0.0,0.0
22004,-378,1,13.99,13.99,0.0,0.0
22005,-378,1,14.96,14.96,0.0,0.0
22006,-190,3,151.76,50.586666666666666,0.0,0.0
22007,-378,1,37.9,37.9,0.0,0.0
22008,-55,3,127.49,42.49666666666666,0.0,0.0
22009,-16,10,348.90999999999997,34.891,0.0,0.0
22010,-378,1,15.36,15.36,0.0,0.0
22011,-378,1,13.97,13.97,0.0,0.0
22012,-378,1,9.98,9.98,0.0,0.0
22013,-25,39,857.03,21.975128205128204,437.71000000000004,1.0
22014,-378,1,76.51,76.51,0.0,0.0
22015,-378,1,35.51,35.51,0.0,0.0
22016,-378,1,9.77,9.77,0.0,0.0
22017,-378,1,15.36,15.36,23.48,1.0
22018,-10,2,50.980000000000004,25.490000000000002,0.0,0.0
22019,-64,11,182.0,16.545454545454547,110.41999999999999,1.0
22020,-344,2,54.97,27.485,0.0,0.0
22021,-166,2,79.96,39.98,0.0,0.0
22022,-378,1,9.77,9.77,0.0,0.0
22023,-378,2,24.75,12.375,0.0,0.0
22024,-378,1,61.44,61.44,0.0,0.0
22025,-378,1,9.99,9.99,0.0,0.0
22026,-372,2,102.55,51.275,0.0,0.0
22027,-378,1,14.96,14.96,0.0,0.0
22028,-4,3,77.36,25.786666666666665,0.0,0.0
22029,-378,1,30.32,30.32,0.0,0.0
22030,-378,1,36.31,36.31,0.0,0.0
22031,-378,1,7.98,7.98,0.0,0.0
22032,-378,1,39.35,39.35,0.0,0.0
22033,-377,2,29.58,14.79,0.0,0.0
22034,-378,1,11.97,11.97,0.0,0.0
22035,0,2,156.35,78.175,0.0,0.0
22036,-26,3,158.2,52.73333333333333,95.82,1.0
22037,-378,1,8.77,8.77,0.0,0.0
22038,-378,1,15.3,15.3,0.0,0.0
22039,-378,1,24.99,24.99,0.0,0.0
22040,-378,1,19.77,19.77,0.0,0.0
22041,-127,5,162.17000000000002,32.434000000000005,0.0,0.0
22042,-378,1,24.98,24.98,0.0,0.0
22043,-378,1,69.85,69.85,0.0,0.0
22044,-198,3,216.29,72.09666666666666,0.0,0.0
22045,-378,1,18.99,18.99,0.0,0.0
22046,-378,1,20.74,20.74,0.0,0.0
22047,-110,2,28.950000000000003,14.475000000000001,0.0,0.0
22048,-378,1,20.75,20.75,0.0,0.0
22049,-103,3,38.269999999999996,12.756666666666666,0.0,0.0
22050,-175,2,27.97,13.985,0.0,0.0
22051,-378,1,0.0,0.0,0.0,0.0
22052,-378,1,28.73,28.73,0.0,0.0
22053,-378,1,11.77,11.77,0.0,0.0
22054,-378,1,29.93,29.93,0.0,0.0
22055,-378,1,70.03,70.03,0.0,0.0
22056,-188,2,40.97,20.485,0.0,0.0
22057,-94,3,55.34,18.44666666666667,12.58,1.0
22058,-150,2,63.03,31.515,0.0,0.0
22059,-30,4,143.17000000000002,35.792500000000004,12.99,1.0
22060,-140,4,106.18,26.545,23.48,1.0
22061,-2,118,3371.8,28.57457627118644,577.1,1.0
22062,-378,1,13.97,13.97,0.0,0.0
22063,-378,1,15.76,15.76,0.0,0.0
22064,-321,3,41.900000000000006,13.966666666666669,0.0,0.0
22065,-378,1,18.99,18.99,0.0,0.0
22066,-378,1,11.77,11.77,0.0,0.0
22067,-186,5,286.35,57.27,0.0,0.0
22068,-378,1,42.69,42.69,130.78,1.0
22069,-301,2,58.089999999999996,29.044999999999998,0.0,0.0
22070,-378,1,14.96,14.96,0.0,0.0
22071,-378,1,41.78,41.78,0.0,0.0
22072,-378,1,37.97,37.97,0.0,0.0
22073,-44,2,51.879999999999995,25.939999999999998,0.0,0.0
22074,-378,1,14.37,14.37,0.0,0.0
22075,-378,1,12.49,12.49,0.0,0.0
22076,-378,1,25.77,25.77,0.0,0.0
22077,-378,1,11.97,11.97,0.0,0.0
22078,-175,3,45.73,15.243333333333332,0.0,0.0
22079,-44,7,279.62,39.94571428571429,0.0,0.0
22080,-144,2,96.08,48.04,0.0,0.0
22081,-378,1,13.97,13.97,0.0,0.0
22082,-294,2,28.93,14.465,0.0,0.0
22083,-184,2,29.259999999999998,14.629999999999999,0.0,0.0
22084,-378,1,4.98,4.98,0.0,0.0
22085,-4,18,616.19,34.232777777777784,319.4,1.0
22086,-378,1,15.36,15.36,0.0,0.0
22087,-378,1,28.34,28.34,0.0,0.0
22088,-378,1,29.92,29.92,0.0,0.0
22089,-110,2,54.120000000000005,27.060000000000002,0.0,0.0
22090,-293,2,180.97,90.485,0.0,0.0
22091,-378,1,36.73,36.73,0.0,0.0
22092,-378,1,11.77,11.77,0.0,0.0
22093,-267,3,210.54,70.17999999999999,0.0,0.0
22094,-351,2,99.34,49.67,0.0,0.0
22095,-378,1,13.97,13.97,0.0,0.0
22096,-30,5,94.77,18.954,30.37,1.0
22097,-212,3,30.82,10.273333333333333,0.0,0.0
22098,-377,2,80.44,40.22,0.0,0.0
22099,-205,7,482.12,68.87428571428572,0.0,0.0
22100,-378,1,90.65,90.65,0.0,0.0
22101,-157,2,46.75,23.375,0.0,0.0
22102,-331,2,159.98000000000002,79.99000000000001,0.0,0.0
22103,-378,1,14.37,14.37,0.0,0.0
22104,-378,1,15.36,15.36,0.0,0.0
22105,-378,1,64.33,64.33,0.0,0.0
22106,-141,2,82.98,41.49,14.99,1.0
22107,-378,1,104.0,104.0,0.0,0.0
22108,-378,1,81.04,81.04,0.0,0.0
22109,-378,1,15.76,15.76,0.0,0.0
22110,-378,1,53.88,53.88,0.0,0.0
22111,-378,1,8.77,8.77,0.0,0.0
22112,-6,3,226.19,75.39666666666666,0.0,0.0
22113,-39,3,83.55,27.849999999999998,0.0,0.0
22114,-378,1,11.99,11.99,0.0,0.0
22115,-377,1,47.08,47.08,0.0,0.0
22116,-378,1,9.97,9.97,0.0,0.0
22117,-378,1,29.73,29.73,0.0,0.0
22118,-378,1,14.37,14.37,0.0,0.0
22119,-378,1,5.78,5.78,0.0,0.0
22120,-326,2,38.96,19.48,25.16,1.0
22121,-378,1,11.77,11.77,0.0,0.0
22122,-357,4,228.67000000000002,57.167500000000004,0.0,0.0
22123,-378,1,14.37,14.37,0.0,0.0
22124,-378,1,11.77,11.77,0.0,0.0
22125,-378,1,15.36,15.36,0.0,0.0
22126,-373,3,261.15999999999997,87.05333333333333,0.0,0.0
22127,-378,1,14.96,14.96,0.0,0.0
22128,-378,1,54.77,54.77,0.0,0.0
22129,-378,1,13.97,13.97,0.0,0.0
22130,-378,1,15.96,15.96,0.0,0.0
22131,-378,1,16.36,16.36,0.0,0.0
22132,-144,3,52.51,17.503333333333334,0.0,0.0
22133,-378,1,30.15,30.15,0.0,0.0
22134,-3,6,74.74,12.456666666666665,0.0,0.0
22135,-378,1,27.77,27.77,0.0,0.0
22136,-378,1,12.49,12.49,0.0,0.0
22137,-378,1,15.36,15.36,0.0,0.0
22138,-61,3,91.19,30.396666666666665,0.0,0.0
22139,-378,1,15.36,15.36,0.0,0.0
22140,-378,1,11.77,11.77,0.0,0.0
22141,-378,1,21.99,21.99,0.0,0.0
22142,-378,1,39.37,39.37,0.0,0.0
22143,-213,2,94.92,47.46,0.0,0.0
22144,-62,4,346.17,86.5425,0.0,0.0
22145,-378,1,29.33,29.33,0.0,0.0
22146,-378,1,12.49,12.49,0.0,0.0
22147,-378,1,20.76,20.76,0.0,0.0
22148,-378,1,24.99,24.99,0.0,0.0
22149,-130,7,295.01,42.144285714285715,25.48,1.0
22150,-351,3,152.06,50.68666666666667,0.0,0.0
22151,-374,1,60.83,60.83,0.0,0.0
22152,-118,10,455.32,45.532,0.0,0.0
22153,-378,1,32.31,32.31,0.0,0.0
22154,-378,1,13.97,13.97,0.0,0.0
22155,-377,1,83.68,83.68,0.0,0.0
22156,-201,2,24.759999999999998,12.379999999999999,0.0,0.0
22157,-378,1,25.74,25.74,0.0,0.0
22158,-378,1,5.98,5.98,0.0,0.0
22159,-378,1,8.77,8.77,0.0,0.0
22160,-113,4,107.06,26.765,0.0,0.0
22161,-372,2,51.47,25.735,0.0,0.0
22162,-321,2,60.64,30.32,0.0,0.0
22163,-378,1,11.77,11.77,19.52,1.0
22164,-255,3,85.69,28.563333333333333,0.0,0.0
22165,-366,2,199.91000000000003,99.95500000000001,0.0,0.0
22166,-378,1,10.77,10.77,0.0,0.0
22167,-330,2,105.43,52.715,0.0,0.0
22168,-378,1,14.96,14.96,14.49,1.0
22169,-370,2,34.76,17.38,0.0,0.0
22170,-377,2,27.14,13.57,0.0,0.0
22171,-378,1,58.99,58.99,0.0,0.0
22172,-11,2,91.7,45.85,0.0,0.0
22173,-378,1,0.0,0.0,0.0,0.0
22174,-273,2,60.349999999999994,30.174999999999997,0.0,0.0
22175,-378,1,15.76,15.76,0.0,0.0
22176,-378,1,26.99,26.99,0.0,0.0
22177,-378,1,11.77,11.77,0.0,0.0
22178,-361,2,58.66,29.33,0.0,0.0
22179,-378,1,66.96,66.96,0.0,0.0
22180,-372,1,11.77,11.77,0.0,0.0
22181,-66,4,327.15,81.7875,0.0,0.0
22182,-143,2,66.3,33.15,34.47,1.0
22183,-378,1,103.74,103.74,0.0,0.0
22184,-192,3,59.85,19.95,0.0,0.0
22185,-327,2,57.93,28.965,0.0,0.0
22186,-378,1,11.77,11.77,0.0,0.0
22187,-359,3,185.63,61.876666666666665,0.0,0.0
22188,-244,4,330.24,82.56,0.0,0.0
22189,-11,4,51.6,12.9,9.49,1.0
22190,-377,1,29.33,29.33,0.0,0.0
22191,-109,2,17.259999999999998,8.629999999999999,0.0,0.0
22192,-378,1,13.56,13.56,0.0,0.0
22193,-378,1,21.54,21.54,0.0,0.0
22194,-378,1,9.77,9.77,0.0,0.0
22195,-189,2,33.339999999999996,16.669999999999998,0.0,0.0
22196,-336,2,61.53,30.765,0.0,0.0
22197,-378,1,29.33,29.33,0.0,0.0
22198,-378,1,15.36,15.36,0.0,0.0
22199,-377,1,33.98,33.98,0.0,0.0
22200,-319,3,80.63,26.876666666666665,0.0,0.0
22201,-174,2,78.52,39.26,0.0,0.0
22202,-377,1,17.99,17.99,0.0,0.0
22203,-377,1,9.78,9.78,0.0,0.0
22204,-377,1,13.97,13.97,0.0,0.0
22205,-377,1,28.93,28.93,0.0,0.0
22206,-360,2,26.740000000000002,13.370000000000001,0.0,0.0
22207,-377,1,42.51,42.51,0.0,0.0
22208,-377,1,37.14,37.14,0.0,0.0
22209,-377,1,11.77,11.77,0.0,0.0
22210,-85,5,206.58,41.316,0.0,0.0
22211,-364,2,40.1,20.05,0.0,0.0
22212,-125,2,34.519999999999996,17.259999999999998,0.0,0.0
22213,-108,2,176.58,88.29,0.0,0.0
22214,-377,1,12.77,12.77,0.0,0.0
22215,-377,1,14.37,14.37,0.0,0.0
22216,-170,3,35.97,11.99,0.0,0.0
22217,-377,1,52.46,52.46,0.0,0.0
22218,-377,1,79.96,79.96,0.0,0.0
22219,-377,1,11.77,11.77,0.0,0.0
22220,-118,8,232.16,29.02,9.99,1.0
22221,-159,2,217.7,108.85,0.0,0.0
22222,-376,1,29.98,29.98,21.48,1.0
22223,-377,1,15.36,15.36,0.0,0.0
22224,-198,5,121.92,24.384,0.0,0.0
22225,-14,3,63.18,21.06,0.0,0.0
22226,-377,1,24.34,24.34,0.0,0.0
22227,-130,3,161.95,53.98333333333333,34.98,1.0
22228,-9,8,752.66,94.0825,0.0,0.0
22229,-73,3,75.46,25.153333333333332,23.76,1.0
22230,-10,4,157.54999999999998,39.387499999999996,0.0,0.0
22231,-377,1,45.95,45.95,0.0,0.0
22232,-26,5,139.1,27.82,21.48,1.0
22233,-160,4,286.63,71.6575,0.0,0.0
22234,-161,5,99.77,19.954,0.0,0.0
22235,-377,1,28.13,28.13,0.0,0.0
22236,-377,1,79.8,79.8,0.0,0.0
22237,-377,1,25.74,25.74,0.0,0.0
22238,-2,13,271.51,20.885384615384616,24.48,1.0
22239,-377,1,15.36,15.36,0.0,0.0
22240,-374,1,33.32,33.32,0.0,0.0
22241,-377,1,9.99,9.99,0.0,0.0
22242,-377,1,25.74,25.74,0.0,0.0
22243,-377,1,15.36,15.36,0.0,0.0
22244,-377,1,27.98,27.98,0.0,0.0
22245,-18,2,51.550000000000004,25.775000000000002,0.0,0.0
22246,-377,1,17.3,17.3,0.0,0.0
22247,-375,1,55.25,55.25,0.0,0.0
22248,-370,2,50.92,25.46,0.0,0.0
22249,-377,1,11.77,11.77,0.0,0.0
22250,-377,1,9.77,9.77,60.95,1.0
22251,-377,1,17.76,17.76,0.0,0.0
22252,-377,1,19.99,19.99,0.0,0.0
22253,-377,1,11.77,11.77,0.0,0.0
22254,-377,1,14.37,14.37,0.0,0.0
22255,-377,1,9.77,9.77,0.0,0.0
22256,-377,1,12.49,12.49,0.0,0.0
22257,-25,2,52.97,26.485,0.0,0.0
22258,-24,3,88.08,29.36,6.49,1.0
22259,-377,1,13.97,13.97,0.0,0.0
22260,-197,3,74.14,24.713333333333335,0.0,0.0
22261,-377,1,12.77,12.77,0.0,0.0
22262,-243,2,136.97,68.485,0.0,0.0
22263,-37,3,98.43,32.81,0.0,0.0
22264,-141,5,463.24,92.648,199.64,1.0
22265,-26,2,58.849999999999994,29.424999999999997,0.0,0.0
22266,-377,1,11.77,11.77,0.0,0.0
22267,-216,2,26.56,13.28,0.0,0.0
22268,-47,7,591.4,84.48571428571428,69.95,1.0
22269,-34,4,365.65999999999997,91.41499999999999,0.0,0.0
22270,-377,1,26.14,26.14,0.0,0.0
22271,-24,2,36.96,18.48,0.0,0.0
22272,-377,1,30.51,30.51,0.0,0.0
22273,-377,1,9.98,9.98,0.0,0.0
22274,-27,6,399.94,66.65666666666667,0.0,0.0
22275,-113,5,159.0,31.8,0.0,0.0
22276,-377,1,157.54,157.54,0.0,0.0
22277,-366,2,76.43,38.215,0.0,0.0
22278,-128,2,37.47,18.735,35.68,1.0
22279,-17,13,4490.64,345.43384615384616,0.0,0.0
22280,-377,1,42.1,42.1,0.0,0.0
22281,-377,1,12.7,12.7,0.0,0.0
22282,-377,1,37.47,37.47,0.0,0.0
22283,-19,7,286.34000000000003,40.90571428571429,0.0,0.0
22284,-253,3,46.870000000000005,15.623333333333335,0.0,0.0
22285,-377,1,13.97,13.97,0.0,0.0
22286,-226,2,21.32,10.66,0.0,0.0
22287,-15,7,151.64,21.662857142857142,0.0,0.0
22288,-216,6,135.08,22.513333333333335,15.49,1.0
22289,-272,2,67.54,33.77,0.0,0.0
22290,-377,1,17.36,17.36,0.0,0.0
22291,-307,2,76.5,38.25,0.0,0.0
22292,-377,1,27.94,27.94,0.0,0.0
22293,-377,1,9.77,9.77,0.0,0.0
22294,-377,1,9.77,9.77,0.0,0.0
22295,-377,1,11.77,11.77,0.0,0.0
22296,-42,3,111.04,37.013333333333335,0.0,0.0
22297,-6,7,186.37,26.624285714285715,19.99,1.0
22298,-377,1,15.36,15.36,0.0,0.0
22299,-377,1,52.68,52.68,36.97,1.0
22300,-377,1,11.77,11.77,0.0,0.0
22301,-377,1,22.99,22.99,0.0,0.0
22302,-127,4,159.78,39.945,14.49,1.0
22303,-377,1,37.98,37.98,0.0,0.0
22304,-377,1,11.77,11.77,0.0,0.0
22305,-377,1,25.74,25.74,18.49,1.0
22306,-2,9,243.35,27.038888888888888,89.82000000000001,1.0
22307,-377,1,25.74,25.74,0.0,0.0
22308,-111,4,187.25,46.8125,34.98,1.0
22309,-377,1,56.06,56.06,0.0,0.0
22310,-377,1,11.77,11.77,0.0,0.0
22311,-377,1,25.6,25.6,0.0,0.0
22312,-377,1,13.97,13.97,0.0,0.0
22313,-5,5,229.69,45.938,0.0,0.0
22314,-22,4,710.3199999999999,177.57999999999998,0.0,0.0
22315,-114,4,231.01999999999998,57.754999999999995,0.0,0.0
22316,-377,1,27.99,27.99,0.0,0.0
22317,-377,1,12.97,12.97,0.0,0.0
22318,-377,1,13.97,13.97,0.0,0.0
22319,-20,21,696.67,33.1747619047619,84.94,1.0
22320,-279,2,26.73,13.365,0.0,0.0
22321,-377,1,15.96,15.96,0.0,0.0
22322,-377,1,13.97,13.97,0.0,0.0
22323,-139,2,78.69,39.345,0.0,0.0
22324,-377,1,15.36,15.36,0.0,0.0
22325,-306,3,51.65,17.216666666666665,0.0,0.0
22326,-377,1,9.77,9.77,0.0,0.0
22327,-364,2,101.94,50.97,0.0,0.0
22328,-377,1,11.77,11.77,0.0,0.0
22329,-104,8,170.95,21.36875,0.0,0.0
22330,-231,2,89.42999999999999,44.714999999999996,0.0,0.0
22331,-161,2,88.8,44.4,0.0,0.0
22332,-60,11,269.35,24.486363636363638,26.48,1.0
22333,-377,1,15.36,15.36,0.0,0.0
22334,-377,1,12.49,12.49,0.0,0.0
22335,-377,1,19.95,19.95,0.0,0.0
22336,-132,4,151.0,37.75,0.0,0.0
22337,-377,1,14.99,14.99,0.0,0.0
22338,-350,2,28.74,14.37,0.0,0.0
22339,-377,1,18.99,18.99,0.0,0.0
22340,-132,2,36.94,18.47,0.0,0.0
22341,-51,8,153.16,19.145,0.0,0.0
22342,-377,1,10.77,10.77,0.0,0.0
22343,-346,2,69.08,34.54,0.0,0.0
22344,-377,1,11.77,11.77,0.0,0.0
22345,-371,2,49.08,24.54,0.0,0.0
22346,-329,2,68.5,34.25,0.0,0.0
22347,-348,3,103.19,34.39666666666667,0.0,0.0
22348,-12,28,1967.8,70.27857142857142,389.09000000000003,1.0
22349,-128,3,206.4,68.8,138.78,1.0
22350,-377,1,49.37,49.37,0.0,0.0
22351,-377,1,14.96,14.96,0.0,0.0
22352,-369,2,45.68,22.84,0.0,0.0
22353,-377,1,14.96,14.96,0.0,0.0
22354,-5,4,158.26999999999998,39.567499999999995,0.0,0.0
22355,-20,22,393.76,17.89818181818182,22.87,1.0
22356,-15,8,1018.92,127.365,0.0,0.0
22357,-19,3,114.68,38.22666666666667,0.0,0.0
22358,-377,1,18.99,18.99,0.0,0.0
22359,-377,1,47.05,47.05,0.0,0.0
22360,-358,2,79.8,39.9,0.0,0.0
22361,-373,2,51.56,25.78,0.0,0.0
22362,-377,1,19.96,19.96,0.0,0.0
22363,-377,1,8.77,8.77,0.0,0.0
22364,-377,1,24.74,24.74,0.0,0.0
22365,-377,1,46.94,46.94,0.0,0.0
22366,-377,1,38.71,38.71,0.0,0.0
22367,-377,1,45.35,45.35,0.0,0.0
22368,-377,1,19.96,19.96,0.0,0.0
22369,-17,7,207.65,29.664285714285715,36.48,1.0
22370,-377,1,4.79,4.79,0.0,0.0
22371,-375,1,27.94,27.94,0.0,0.0
22372,-113,2,94.72,47.36,33.37,1.0
22373,-377,1,14.96,14.96,0.0,0.0
22374,-377,1,29.37,29.37,0.0,0.0
22375,-377,1,22.97,22.97,0.0,0.0
22376,-51,4,178.25,44.5625,10.48,1.0
22377,-377,1,70.84,70.84,0.0,0.0
22378,-377,1,4.99,4.99,0.0,0.0
22379,-266,2,76.69,38.345,0.0,0.0
22380,-377,1,37.35,37.35,0.0,0.0
22381,-377,2,33.72,16.86,0.0,0.0
22382,-377,1,69.97,69.97,0.0,0.0
22383,-213,2,67.06,33.53,51.86,1.0
22384,-13,4,77.94,19.485,0.0,0.0
22385,-377,1,14.99,14.99,0.0,0.0
22386,-191,5,208.98,41.796,0.0,0.0
22387,-374,1,15.57,15.57,0.0,0.0
22388,-377,1,20.99,20.99,0.0,0.0
22389,-286,9,288.96999999999997,32.10777777777778,0.0,0.0
22390,-377,1,22.99,22.99,0.0,0.0
22391,-374,2,29.33,14.665,0.0,0.0
22392,-377,1,13.99,13.99,0.0,0.0
22393,-22,4,144.41,36.1025,11.48,1.0
22394,-248,2,106.07,53.035,23.49,1.0
22395,-31,7,689.53,98.50428571428571,95.91,1.0
22396,-135,3,43.71,14.57,0.0,0.0
22397,-12,4,79.92999999999999,19.982499999999998,0.0,0.0
22398,-377,1,14.99,14.99,0.0,0.0
22399,-377,1,14.37,14.37,0.0,0.0
22400,-377,1,22.7,22.7,0.0,0.0
22401,-377,1,32.73,32.73,0.0,0.0
22402,-377,1,21.54,21.54,0.0,0.0
22403,-377,1,14.96,14.96,0.0,0.0
22404,-377,1,5.78,5.78,0.0,0.0
22405,-369,2,37.51,18.755,0.0,0.0
22406,-376,1,26.13,26.13,0.0,0.0
22407,-255,2,23.94,11.97,46.46,1.0
22408,-73,5,92.68,18.536,0.0,0.0
22409,-344,2,30.36,15.18,0.0,0.0
22410,-377,1,25.37,25.37,0.0,0.0
22411,-80,2,69.68,34.84,0.0,0.0
22412,-146,3,94.44999999999999,31.48333333333333,0.0,0.0
22413,-70,3,117.69,39.23,0.0,0.0
22414,-377,1,13.77,13.77,0.0,0.0
22415,-377,1,12.49,12.49,0.0,0.0
22416,-377,1,11.97,11.97,0.0,0.0
22417,-373,1,75.45,75.45,0.0,0.0
