customer_id,recency,frequency,price_sum,price_mean,spend_90_total
19647,-387,1,29.58,29.58,0.8404634
19648,-107,4,82.46000000000001,20.615,6.683201
19649,-68,2,38.36,19.18,3.204065
19650,-386,2,72.86,36.43,2.327913
19651,-387,1,28.14,28.14,0.8404634
19652,-387,1,30.97,30.97,0.82950133
19653,-387,1,12.0,12.0,0.8138296
19654,-279,2,34.95,17.475,2.9494755
19655,-374,1,41.69,41.69,0.9271795
19656,-387,1,41.31,41.31,0.9221462
19657,-303,2,112.14,56.07,4.3116875
19658,-86,7,164.08,23.44,12.93048
19659,-387,1,16.36,16.36,0.84060514
19660,-351,4,238.88,59.72,1.8231157
19661,-144,2,51.44,25.72,3.1340413
19662,-147,8,633.64,79.205,19.76379
19663,-384,1,19.77,19.77,0.85130644
19664,-387,1,14.37,14.37,0.8009641
19665,-350,2,85.39,42.695,2.6422615
19666,-346,2,29.19,14.595,2.6490972
19667,-13,13,719.75,55.36538461538461,66.07568
19668,-387,1,15.96,15.96,0.8272923
19669,-99,7,88.17,12.595714285714283,9.853993
19670,-386,1,49.37,49.37,0.8103182
19671,-376,1,14.37,14.37,0.80599743
19672,-387,1,12.97,12.97,0.80971515
19673,-79,6,265.61,44.26833333333334,17.499949
19674,-265,2,43.370000000000005,21.685,2.91668
19675,-387,1,18.99,18.99,0.83278614
19676,-387,1,11.77,11.77,0.8138296
19677,-387,1,16.36,16.36,0.84060514
19678,-387,1,12.49,12.49,0.8138296
19679,-285,2,16.56,8.28,3.479244
19680,-383,1,13.97,13.97,0.81474847
19681,-387,1,10.77,10.77,0.8034524
19682,-387,1,14.37,14.37,0.8009641
19683,-387,1,14.79,14.79,0.8009641
19684,-387,1,22.77,22.77,0.8576033
19685,-387,1,38.29,38.29,0.87952393
19686,-387,1,16.36,16.36,0.84060514
19687,-193,3,144.54000000000002,48.18000000000001,6.325639
19688,-387,1,14.99,14.99,0.8009641
19689,-387,1,23.74,23.74,0.8621094
19690,-73,2,91.16,45.58,17.206713
19691,-387,1,17.9,17.9,0.84060514
19692,-297,3,43.49,14.496666666666664,2.4194827
19693,-386,1,67.24,67.24,1.7951288
19694,-387,1,114.92,114.92,1.6706753
19695,-387,1,24.99,24.99,0.8621094
19696,-375,1,8.79,8.79,0.8084857
19697,-366,2,64.47,32.235,2.595877
19698,-387,1,28.76,28.76,0.8404634
19699,-12,8,394.04,49.255,27.24642
19700,-120,3,56.75,18.916666666666668,3.3848348
19701,-2,7,683.1800000000001,97.59714285714288,39.62766
19702,-387,1,16.36,16.36,0.84060514
19703,-383,2,28.54,14.27,0.9195177
19704,-387,1,19.99,19.99,0.8576033
19705,-383,2,53.91,26.955,1.6462168
19706,-387,1,13.97,13.97,0.80971515
19707,-387,1,11.77,11.77,0.8138296
19708,-120,7,321.16,45.88,18.349028
19709,-387,1,14.96,14.96,0.8009641
19710,-181,2,35.95,17.975,2.6181796
19711,-387,1,8.77,8.77,0.8034524
19712,-387,1,28.93,28.93,0.8404634
19713,-387,1,23.54,23.54,0.8576033
19714,-43,3,97.48,32.49333333333333,8.729823
19715,-88,3,54.25,18.08333333333333,3.6414394
19716,-2,7,286.42,40.917142857142856,23.7845
19717,-68,4,57.24,14.31,4.013717
19718,-387,1,27.73,27.73,0.8404634
19719,-107,5,69.92,13.984,4.0323677
19720,-107,2,45.94,22.97,3.058547
19721,-379,1,10.99,10.99,0.8084857
19722,-282,4,111.53,27.8825,6.848271
19723,-247,3,37.72,12.573333333333332,2.9965777
19724,-387,1,14.37,14.37,0.8009641
19725,-387,1,12.97,12.97,0.80971515
19726,-387,1,14.37,14.37,0.8009641
19727,-387,1,13.97,13.97,0.80971515
19728,-387,1,20.16,20.16,0.8576033
19729,-387,1,9.98,9.98,0.8034524
19730,-387,1,31.0,31.0,0.82950133
19731,-387,1,34.73,34.73,0.87952393
19732,-105,3,147.78,49.26,9.663406
19733,-387,1,39.71,39.71,0.9221462
19734,-252,3,49.48,16.493333333333332,2.866252
19735,-126,2,157.69,78.845,9.357461
19736,-382,1,36.96,36.96,0.88455725
19737,-39,6,315.88,52.64666666666667,20.845705
19738,-222,2,36.93,18.465,3.0508955
19739,-387,1,29.33,29.33,0.8404634
19740,-5,3,159.22,53.07333333333333,16.818817
19741,-280,3,44.89,14.963333333333331,2.86352
19742,-40,3,30.35,10.116666666666667,7.1113296
19743,-332,2,181.19,90.595,3.2159705
19744,-387,1,55.66,55.66,2.3921278
19745,-355,2,92.56,46.28,2.6422615
19746,-386,1,138.4,138.4,1.9956012
19747,-280,2,136.07,68.035,6.1104913
19748,-387,1,21.54,21.54,0.8576033
19749,-375,1,38.74,38.74,0.9152682
19750,-385,1,27.77,27.77,0.8454967
19751,-246,3,90.03,30.01,6.5322814
19752,-79,3,45.34,15.113333333333337,3.5897555
19753,-242,4,232.05,58.0125,8.015655
19754,-37,6,233.7,38.95,15.9066725
19755,-387,1,33.76,33.76,0.87294906
19756,-26,8,138.09,17.26125,11.319665
19757,-385,1,14.37,14.37,0.80599743
19758,-387,1,29.98,29.98,0.8404634
19759,-294,2,224.64,112.32,4.3577456
19760,-362,2,56.25,28.125,2.4347796
19761,-387,1,35.32,35.32,0.87952393
19762,-179,4,76.01,19.0025,3.2885535
19763,-363,2,41.92,20.96,1.0185162
19764,-387,1,16.3,16.3,0.84060514
19765,-233,3,153.01,51.00333333333333,7.602569
19766,-387,1,12.49,12.49,0.8138296
19767,-382,1,21.75,21.75,0.8626366
19768,-386,1,36.5,36.5,0.88455725
19769,-387,1,19.77,19.77,0.8462731
19770,-1,10,284.17,28.417,28.953384
19771,-386,1,20.9,20.9,0.8626366
19772,-49,5,383.28,76.65599999999999,21.507135
19773,-385,1,11.77,11.77,0.8188629
19774,-353,3,199.21,66.40333333333332,1.823413
19775,-280,2,37.91,18.955,2.9928637
19776,-386,1,14.96,14.96,0.80599743
19777,-386,1,14.99,14.99,0.80599743
19778,-386,1,20.75,20.75,0.8626366
19779,-251,2,93.76,46.88,6.474827
19780,-16,3,327.19,109.06333333333332,14.966502
19781,-379,2,27.54,13.77,0.9533717
19782,-386,1,13.97,13.97,0.81474847
19783,-46,2,130.14,65.07,7.954162
19784,-386,1,45.28,45.28,0.8103182
19785,-386,1,12.77,12.77,0.81474847
19786,-386,1,5.78,5.78,0.8084857
19787,-386,1,19.98,19.98,0.8626366
19788,-281,2,67.82,33.91,3.3304665
19789,-386,1,14.96,14.96,0.80599743
19790,-386,1,47.97,47.97,0.8103182
19791,-30,8,794.86,99.3575,46.308636
19792,-386,1,75.09,75.09,1.7798802
19793,-386,1,8.77,8.77,0.8084857
19794,-190,2,27.950000000000003,13.975,2.6089904
19795,-131,3,72.61,24.203333333333333,3.7280436
19796,-386,1,23.96,23.96,0.86714274
19797,-386,1,77.13,77.13,1.7798802
19798,-249,2,42.46,21.23,2.9463398
19799,-174,3,56.29,18.76333333333333,2.6544256
19800,-17,4,88.14,22.035,8.412688
19801,-386,1,72.87,72.87,1.7798802
19802,-5,13,1153.54,88.73384615384614,77.5599
19803,-219,2,24.54,12.27,3.2600126
19804,-386,1,106.28,106.28,1.7779356
19805,-134,9,320.82,35.64666666666667,11.842151
19806,-383,1,24.97,24.97,0.86714274
19807,-351,2,39.5,19.75,1.2066175
19808,-19,8,1161.3,145.1625,53.56803
19809,-386,1,23.54,23.54,0.8626366
19810,-182,3,46.24,15.413333333333332,2.522694
19811,-386,1,243.25,243.25,1.693357
19812,-268,2,29.92,14.96,3.0143235
19813,-8,4,64.63,16.1575,7.7447357
19814,-386,1,11.77,11.77,0.8188629
19815,-108,6,273.95,45.65833333333333,15.80563
19816,-166,2,80.55,40.275,5.8339486
19817,-386,1,34.14,34.14,0.8779824
19818,-386,1,42.31,42.31,0.9271795
19819,-337,3,51.02,17.006666666666668,1.8296182
19820,-46,6,410.59,68.43166666666666,28.724434
19821,-121,2,110.75,55.375,11.361534
19822,-386,1,25.54,25.54,0.86714274
19823,-264,2,57.54,28.77,3.2244408
19824,-100,4,94.21,23.5525,7.3126626
19825,-386,1,11.97,11.97,0.8188629
19826,-110,2,140.2,70.1,7.6349034
19827,-349,2,192.97,96.485,1.7527809
19828,-34,4,118.93,29.7325,9.517057
19829,-244,2,21.54,10.77,3.111084
19830,-223,12,346.83,28.9025,9.585736
19831,-386,1,47.98,47.98,0.8103182
19832,-371,3,61.39,20.46333333333333,2.9379694
19833,-369,2,37.51,18.755,1.0035704
19834,-23,12,237.09,19.7575,18.49497
19835,-386,1,9.97,9.97,0.8084857
19836,-386,1,13.97,13.97,0.81474847
19837,-386,1,11.77,11.77,0.8188629
19838,-12,5,231.14,46.228,16.570194
19839,-386,1,11.77,11.77,0.8188629
19840,-2,4,64.64,16.16,7.741153
19841,-386,1,25.73,25.73,0.86714274
19842,-355,4,43.48,10.87,1.1439981
19843,-217,6,165.76,27.626666666666665,6.284269
19844,-386,1,21.68,21.68,0.8626366
19845,-218,4,258.58,64.645,7.550378
19846,-386,1,0.0,0.0,0.8084857
19847,-386,1,28.97,28.97,0.8454967
19848,-386,1,14.96,14.96,0.80599743
19849,-385,2,27.94,13.97,0.9380166
19850,-8,3,57.83,19.276666666666667,6.2594466
19851,-359,3,63.88,21.293333333333333,2.6281824
19852,-196,2,35.98,17.99,2.6181796
19853,-385,2,34.6,17.3,0.9661494
19854,-386,1,21.99,21.99,0.8626366
19855,-386,1,19.99,19.99,0.8626366
19856,-386,1,17.3,17.3,0.84563845
19857,-386,1,25.74,25.74,0.8756774
19858,-29,5,191.11,38.222,14.711874
19859,-386,1,50.47,50.47,0.9746023
19860,-33,4,63.19,15.7975,7.20936
19861,-9,4,80.22,20.055,9.029927
19862,-386,1,15.36,15.36,0.8134014
19863,-372,2,58.53,29.265,2.459142
19864,-349,2,55.07,27.535,2.4213555
19865,-366,3,96.97,32.32333333333333,2.6842186
19866,-180,2,33.23,16.615,2.5760465
19867,-256,4,164.25,41.0625,7.6488786
19868,-254,3,51.71,17.236666666666668,2.9374297
19869,-386,1,11.77,11.77,0.8188629
19870,-386,1,100.04,100.04,1.7779356
19871,-12,3,109.79,36.59666666666667,9.156282
19872,-386,1,14.37,14.37,0.80599743
19873,-359,2,26.73,13.365,1.1079695
19874,-386,1,57.54,57.54,2.712974
19875,-386,1,54.66,54.66,2.806159
19876,-211,3,99.58,33.193333333333335,6.1165
19877,-386,1,41.82,41.82,0.9271795
19878,-375,2,27.94,13.97,0.9380166
19879,-386,2,41.72,20.86,0.981095
19880,-386,1,29.75,29.75,0.8454967
19881,-383,2,30.72,15.36,0.9085556
19882,-383,1,21.75,21.75,0.8626366
19883,-64,5,205.7,41.14,11.411066
19884,-102,2,51.77,25.885,3.1123862
19885,-141,3,122.67,40.89,7.7049513
19886,-373,1,39.37,39.37,0.9271795
19887,-386,1,14.99,14.99,0.80599743
19888,-140,4,130.02,32.505,8.328538
19889,-33,4,97.63,24.4075,8.8735895
19890,-386,1,9.77,9.77,0.8084857
19891,-106,2,45.3,22.65,3.058547
19892,-310,3,114.89,38.29666666666667,4.089379
19893,-386,1,29.92,29.92,0.8454967
19894,-147,4,139.07999999999998,34.77,7.685243
19895,-110,5,282.6,56.52,13.5695095
19896,-5,5,139.29,27.858,9.798159
19897,-29,4,140.38,35.095,9.388565
19898,-386,1,20.99,20.99,0.8626366
19899,-386,1,11.77,11.77,0.8188629
19900,-386,1,38.31,38.31,0.88455725
19901,-385,1,57.9,57.9,1.9997141
19902,-386,1,14.96,14.96,0.80599743
19903,-237,6,283.66,47.27666666666667,9.204956
19904,-285,2,41.69,20.845,3.1262882
19905,-386,1,57.46,57.46,2.3278859
19906,-6,15,395.59,26.372666666666664,32.598663
19907,-386,1,28.99,28.99,0.8454967
19908,-175,3,99.18,33.06,5.9165387
19909,-30,12,428.4,35.7,40.518112
19910,-386,1,11.77,11.77,0.8188629
19911,-383,1,20.99,20.99,0.8626366
19912,-225,9,399.65,44.40555555555555,12.113619
19913,-133,6,193.27,32.211666666666666,10.383974
19914,-376,4,158.43,39.6075,2.8101184
19915,-386,1,14.99,14.99,0.80599743
19916,-386,1,14.99,14.99,0.80599743
19917,-386,1,12.49,12.49,0.8188629
19918,-299,3,167.82,55.94,4.031246
19919,-386,1,25.58,25.58,0.86714274
19920,-386,1,46.37,46.37,0.8103182
19921,-84,5,103.56,20.712,7.553881
19922,-386,1,34.27,34.27,0.8779824
19923,-56,10,400.32,40.032,22.985897
19924,-386,1,14.96,14.96,0.80599743
19925,-247,4,160.82,40.205,7.707292
19926,-386,1,13.97,13.97,0.81474847
19927,-146,3,118.76,39.586666666666666,7.538677
19928,-386,1,9.98,9.98,0.8084857
19929,-386,1,42.77,42.77,1.0932136
19930,-272,3,53.66,17.886666666666667,3.105215
19931,-386,1,57.86,57.86,1.9997141
19932,-386,1,13.97,13.97,0.81474847
19933,-386,1,26.14,26.14,0.8756774
19934,-386,1,41.49,41.49,0.9271795
19935,-386,1,22.99,22.99,0.8626366
19936,-255,2,28.450000000000003,14.225,3.0012398
19937,-386,1,16.37,16.37,0.84563845
19938,-386,1,21.76,21.76,0.8626366
19939,-247,4,94.94,23.735,5.970422
19940,-365,2,88.21000000000001,44.105,2.5676587
19941,-386,1,31.92,31.92,0.83453465
19942,-386,1,15.96,15.96,0.83232564
19943,-247,2,100.8,50.400000000000006,6.2619567
19944,-386,1,14.96,14.96,0.80599743
19945,-117,6,364.75,60.79166666666666,15.7546
19946,-386,1,399.63,399.63,1.2735369
19947,-8,19,539.11,28.37421052631579,54.119827
19948,-29,4,69.3,17.325,6.951618
19949,-386,1,27.94,27.94,0.8454967
19950,-386,1,56.1,56.1,2.466811
19951,-386,1,46.29,46.29,0.8103182
19952,-53,5,66.01,13.202000000000002,5.7787867
19953,-386,1,14.37,14.37,0.80599743
19954,-386,1,43.89,43.89,0.8444151
19955,-7,5,280.74,56.148,17.625553
19956,-183,2,47.48,23.74,2.7182755
19957,-386,1,9.99,9.99,0.8084857
19958,-143,8,356.4,44.55,11.917246
19959,-380,2,98.53,49.265,2.337076
19960,-386,1,9.77,9.77,0.8084857
19961,-144,5,99.02,19.804,8.0984745
19962,-386,1,13.97,13.97,0.81474847
19963,-41,2,27.46,13.73,5.0242424
19964,-177,2,73.00999999999999,36.505,2.7105637
19965,-386,1,9.99,9.99,0.8084857
19966,-386,1,14.37,14.37,0.80599743
19967,-12,5,182.51,36.502,16.274145
19968,-71,2,25.46,12.73,3.608388
19969,-386,1,11.77,11.77,0.8188629
19970,-386,2,24.14,12.07,0.93403834
19971,-386,1,12.77,12.77,0.81474847
19972,-121,3,78.95,26.316666666666663,6.6235623
19973,-52,8,343.33,42.91625,18.362213
19974,-281,2,84.59,42.295,6.397481
19975,-386,1,15.36,15.36,0.8134014
19976,-175,2,133.76999999999998,66.88499999999999,5.7911987
19977,-130,2,39.45,19.725,3.0778878
19978,-386,1,10.77,10.77,0.8084857
19979,-359,4,129.51,32.3775,2.5269434
19980,-289,3,131.24,43.74666666666667,6.5851407
19981,-386,1,11.77,11.77,0.8188629
19982,-386,1,15.36,15.36,0.8134014
19983,-16,4,120.9,30.225,9.700113
19984,-386,1,33.92,33.92,0.8779824
19985,-252,4,111.2,27.8,7.5309453
19986,-23,5,128.93,25.786,9.721906
19987,-386,1,13.97,13.97,0.81474847
19988,-386,1,29.33,29.33,0.8454967
19989,-386,1,24.56,24.56,0.86714274
19990,-386,1,14.96,14.96,0.80599743
19991,-386,1,71.25,71.25,1.7798802
19992,-34,4,113.15,28.2875,9.097287
19993,-21,5,199.82,39.964,14.736802
19994,-386,1,14.37,14.37,0.80599743
19995,-216,2,36.89,18.445,3.199824
19996,-4,5,108.73,21.746,9.585426
19997,-133,3,35.45,11.816666666666668,3.466257
19998,-281,2,134.5,67.25,6.1104913
19999,-386,1,64.93,64.93,2.4792497
20000,-386,1,25.74,25.74,0.8756774
20001,-386,1,12.49,12.49,0.8188629
20002,-367,2,81.09,40.545,2.4744918
20003,-386,1,37.33,37.33,0.88455725
20004,-386,1,8.77,8.77,0.8084857
20005,-386,1,15.36,15.36,0.8134014
20006,-36,5,154.13,30.826,11.390117
20007,-386,1,5.78,5.78,0.8084857
20008,-386,1,19.99,19.99,0.8626366
20009,-386,1,55.49,55.49,2.4296386
20010,-386,1,11.78,11.78,0.8188629
20011,-386,1,12.77,12.77,0.81474847
20012,-386,1,36.51,36.51,0.88455725
20013,-386,1,15.36,15.36,0.8134014
20014,-135,2,37.45,18.725,3.1018765
20015,-386,1,6.77,6.77,0.8084857
20016,-386,1,19.99,19.99,0.8626366
20017,-6,7,110.9,15.842857142857143,14.181561
20018,-345,2,31.77,15.885,4.1449857
20019,-386,1,14.96,14.96,0.80599743
20020,-386,1,39.99,39.99,0.9271795
20021,-386,1,29.58,29.58,0.8454967
20022,-384,1,29.98,29.98,0.8454967
20023,-284,4,142.07,35.5175,6.6850133
20024,-386,1,15.96,15.96,0.83232564
20025,-386,1,12.49,12.49,0.8188629
20026,-386,1,30.92,30.92,0.83453465
20027,-385,1,210.13,210.13,1.647418
20028,-383,1,12.49,12.49,0.8188629
20029,-325,3,38.51,12.836666666666666,2.5352783
20030,-280,2,67.44,33.72,3.3304665
20031,-14,3,40.45,13.483333333333334,7.565259
20032,-208,3,111.47,37.156666666666666,6.519631
20033,-385,1,51.69,51.69,1.6591961
20034,-386,1,29.33,29.33,0.8454967
20035,-122,3,85.23,28.41,7.2860956
20036,-44,3,103.22,34.406666666666666,8.816507
20037,-386,1,70.87,70.87,1.7798802
20038,-386,1,36.86,36.86,0.88455725
20039,-386,1,14.96,14.96,0.80599743
20040,-385,1,29.99,29.99,0.8454967
20041,-386,1,14.37,14.37,0.80599743
20042,-386,1,41.31,41.31,0.9271795
20043,-385,1,38.1,38.1,0.88455725
20044,-385,1,18.54,18.54,0.84563845
20045,-113,4,88.86999999999999,22.2175,6.9453955
20046,-385,1,14.96,14.96,0.80599743
20047,-360,3,95.24,31.74666666666667,3.1399095
20048,-243,3,362.11,120.70333333333332,6.054776
20049,-385,1,43.54,43.54,0.8444151
20050,-235,2,84.15,42.075,6.1648793
20051,-385,1,25.73,25.73,0.86714274
20052,-325,2,30.32,15.16,2.2798004
20053,-385,1,28.74,28.74,0.8454967
20054,-385,1,15.36,15.36,0.8134014
20055,-385,1,14.37,14.37,0.80599743
20056,-385,1,25.13,25.13,0.86714274
20057,-379,2,68.7,34.35,2.2751126
20058,-385,1,9.97,9.97,0.8084857
20059,-385,1,27.53,27.53,0.8454967
20060,-279,3,98.03,32.67666666666667,6.5349073
20061,-288,3,54.87,18.29,3.006634
20062,-5,9,109.14,12.126666666666669,14.2390995
20063,-3,4,94.76,23.69,9.275888
20064,-385,1,10.77,10.77,0.8084857
20065,-385,1,39.64,39.64,0.9271795
20066,-385,1,16.99,16.99,0.84563845
20067,-385,1,47.97,47.97,0.8103182
20068,-45,3,52.57,17.523333333333333,5.702349
20069,-385,1,9.97,9.97,0.8084857
20070,-112,12,191.34,15.945,14.350268
20071,-199,5,595.19,119.038,6.8629575
20072,-385,1,5.98,5.98,0.8084857
20073,-161,3,89.42,29.80666666666667,9.078977
20074,-161,4,70.88,17.72,4.1555157
20075,-385,1,24.93,24.93,0.86714274
20076,-330,2,31.72,15.86,2.109848
20077,-385,1,24.54,24.54,0.86714274
20078,-328,2,123.95,61.975,3.46622
20079,-385,1,6.77,6.77,0.8084857
20080,-385,1,37.73,37.73,0.88455725
20081,-81,4,208.05,52.0125,12.393151
20082,-231,2,99.48,49.74,5.9877496
20083,-146,6,207.0,34.5,9.12901
20084,-385,1,42.3,42.3,0.9271795
20085,-104,3,100.55,33.51666666666667,7.679015
20086,-385,1,74.48,74.48,1.7798802
20087,-213,2,45.32,22.66,3.2673166
20088,-30,3,258.01,86.00333333333333,19.85376
20089,-385,1,29.98,29.98,0.8454967
20090,-362,3,242.77,80.92333333333333,2.2079785
20091,-385,1,11.77,11.77,0.8188629
20092,-383,1,39.9,39.9,0.9271795
20093,-171,3,228.73,76.24333333333334,7.378169
20094,-248,2,59.27,29.635,3.264663
20095,-141,3,327.78,109.26,9.905496
20096,-385,1,32.97,32.97,0.8779824
20097,-319,3,112.52,37.50666666666667,3.4645936
20098,-274,2,17.54,8.77,3.2727835
20099,-385,1,99.75,99.75,1.7779356
20100,-354,2,103.3,51.65,2.5900357
20101,-280,2,83.59,41.795,6.072128
20102,-385,1,9.58,9.58,0.8084857
20103,-385,1,57.54,57.54,2.712974
20104,-373,2,89.98,44.99,2.3893018
20105,-385,1,13.97,13.97,0.81474847
20106,-385,1,34.76,34.76,0.88455725
20107,-385,1,37.47,37.47,0.88455725
20108,-140,2,172.82999999999998,86.41499999999999,9.575405
20109,-27,6,191.7,31.950000000000003,16.930079
20110,-306,2,19.74,9.87,3.497096
20111,-6,36,1538.49,42.73583333333333,134.40259
20112,-385,1,34.71,34.71,0.88455725
20113,-385,1,68.23,68.23,1.7951288
20114,-345,3,114.94,38.31333333333333,3.0838113
20115,-201,4,390.9,97.725,14.588753
20116,-384,1,100.52,100.52,1.7251352
20117,-12,6,97.03,16.171666666666667,11.727759
20118,-84,4,132.2,33.05,8.349812
20119,-385,1,4.79,4.79,0.8084857
20120,-9,10,282.75,28.275,26.858788
20121,-385,1,13.97,13.97,0.81474847
20122,-385,1,14.9,14.9,0.80599743
20123,-385,1,5.78,5.78,0.8084857
20124,-381,1,30.35,30.35,0.83453465
20125,-385,1,40.33,40.33,0.9271795
20126,-385,1,10.77,10.77,0.8084857
20127,-385,1,29.92,29.92,0.8454967
20128,-385,1,23.54,23.54,0.8626366
20129,-282,4,202.84,50.71,8.3749695
20130,-302,3,92.7,30.9,3.8645866
20131,-211,3,139.25,46.41666666666666,6.590697
20132,-110,12,240.13,20.01083333333333,13.572838
20133,-163,3,56.83,18.94333333333333,3.2321813
20134,-385,1,13.58,13.58,0.81474847
20135,-385,1,28.13,28.13,0.8454967
20136,-206,3,78.56,26.186666666666667,5.3286815
20137,-330,2,19.28,9.64,2.4326549
20138,-385,1,42.7,42.7,1.0932136
20139,-104,5,69.5,13.9,3.9737375
20140,-364,3,89.2,29.73333333333333,2.5775397
20141,-142,3,54.95,18.316666666666663,3.5359237
20142,-385,1,27.94,27.94,0.8454967
20143,-119,4,153.11,38.2775,9.039763
20144,-269,3,96.75,32.25,6.519623
20145,-385,1,15.36,15.36,0.8134014
20146,-385,1,15.56,15.56,0.8134014
20147,-385,1,45.68,45.68,0.8103182
20148,-52,5,76.82,15.364,8.310857
20149,-385,1,6.79,6.79,0.8084857
20150,-385,1,15.36,15.36,0.8134014
20151,-385,1,12.77,12.77,0.81474847
20152,-314,3,38.51,12.836666666666666,2.6801496
20153,-385,1,33.96,33.96,0.8779824
20154,-170,2,38.95,19.475,2.680372
20155,-147,4,68.14999999999999,17.037499999999998,3.735883
20156,-245,3,74.32,24.77333333333333,3.4721413
20157,-385,1,14.37,14.37,0.80599743
20158,-15,4,85.81,21.4525,8.412688
20159,-385,1,16.99,16.99,0.84563845
20160,-26,3,55.82,18.606666666666666,6.3189325
20161,-385,1,15.36,15.36,0.8134014
20162,-385,1,33.95,33.95,0.8779824
20163,-86,2,86.86,43.43,6.888716
20164,-290,3,59.290000000000006,19.763333333333332,2.9847114
20165,-385,1,15.36,15.36,0.8134014
20166,-81,4,88.85,22.2125,7.002479
20167,-243,3,55.69,18.563333333333333,3.053283
20168,-385,1,5.78,5.78,0.8084857
20169,-385,1,46.93,46.93,0.8103182
20170,-48,15,649.9399999999999,43.32933333333333,25.902891
20171,-385,1,91.47,91.47,1.7980521
20172,-20,2,24.26,12.13,5.9877496
20173,-385,1,43.47,43.47,0.9686672
20174,-385,1,32.07,32.07,0.83453465
20175,-385,1,22.54,22.54,0.8626366
20176,-369,2,30.74,15.37,0.9459766
20177,-385,1,35.13,35.13,0.88455725
20178,-28,2,69.13,34.565,4.925895
20179,-385,1,21.37,21.37,0.8626366
20180,-5,7,100.33,14.332857142857142,13.2821665
20181,-385,1,14.37,14.37,0.80599743
20182,-385,1,26.56,26.56,0.8671054
20183,-276,2,49.870000000000005,24.935,3.076267
20184,-55,2,173.07999999999998,86.53999999999999,10.638879
20185,-385,1,31.76,31.76,0.83453465
20186,-385,1,11.77,11.77,0.8188629
20187,-385,1,43.29,43.29,0.9686672
20188,-385,1,12.77,12.77,0.81474847
20189,-385,1,12.97,12.97,0.81474847
20190,-385,1,12.49,12.49,0.8188629
20191,-385,1,12.49,12.49,0.8188629
20192,-131,2,33.86,16.93,4.1335983
20193,-366,2,27.94,13.97,0.9754376
20194,-385,1,14.96,14.96,0.80599743
20195,-385,1,9.97,9.97,0.8084857
20196,-385,1,28.34,28.34,0.8454967
20197,-385,1,14.37,14.37,0.80599743
20198,-385,1,38.9,38.9,0.9152682
20199,-385,1,10.77,10.77,0.8084857
20200,-197,15,640.49,42.699333333333335,11.756322
20201,-5,8,419.3,52.4125,25.111404
20202,-385,1,12.49,12.49,0.8188629
20203,-385,1,14.96,14.96,0.80599743
20204,-34,3,108.08,36.026666666666664,8.976028
20205,-385,1,11.77,11.77,0.8188629
20206,-385,1,17.9,17.9,0.84563845
20207,-245,3,209.09,69.69666666666666,7.440366
20208,-65,2,175.45,87.725,10.205357
20209,-385,1,15.96,15.96,0.83232564
20210,-385,1,40.28,40.28,0.9271795
20211,-385,1,16.9,16.9,0.84563845
20212,-355,2,57.85,28.925,2.473033
20213,-383,1,54.46,54.46,1.6114668
20214,-156,8,638.63,79.82875,30.549995
20215,-383,2,28.73,14.365,0.9195177
20216,-379,2,75.69,37.845,2.2751126
20217,-385,1,26.77,26.77,0.8454967
20218,-374,2,49.36,24.68,0.953464
20219,-268,2,27.94,13.97,3.0284712
20220,-385,1,13.97,13.97,0.81474847
20221,-35,7,166.26,23.75142857142857,13.540594
20222,-385,1,47.48,47.48,0.8103182
20223,-96,2,62.21,31.105,3.3351347
20224,-40,5,126.55,25.31,9.297751
20225,-385,1,11.77,11.77,0.8188629
20226,-385,1,14.96,14.96,0.80599743
20227,-385,1,56.47,56.47,2.7314556
20228,-385,1,6.79,6.79,0.8084857
20229,-368,2,39.1,19.55,1.0185162
20230,-385,1,29.94,29.94,0.8454967
20231,-375,2,25.93,12.965,0.9533717
20232,-382,3,29.94,9.98,0.9733967
20233,-385,1,56.98,56.98,2.3278859
20234,-384,1,38.75,38.75,0.9152682
20235,-278,2,16.759999999999998,8.379999999999999,3.2563472
20236,-385,1,11.77,11.77,0.8188629
20237,-385,1,69.45,69.45,1.7798802
20238,-350,3,63.9,21.3,2.6281824
20239,-385,1,11.77,11.77,0.8188629
20240,-207,3,124.88,41.626666666666665,6.507606
20241,-19,8,339.22,42.4025,20.901403
20242,-12,10,373.86,37.386,27.87127
20243,-385,1,32.37,32.37,1.1567879
20244,-28,2,29.35,14.675,5.0285873
20245,-385,1,14.37,14.37,0.80599743
20246,-385,1,74.95,74.95,1.7798802
20247,-306,5,310.72,62.144000000000005,3.5933406
20248,-385,1,17.7,17.7,0.84563845
20249,-385,1,46.98,46.98,0.8103182
20250,-9,12,1365.28,113.77333333333333,102.10682
20251,-385,1,35.97,35.97,0.88455725
20252,-385,1,0.0,0.0,0.8084857
20253,-374,2,29.33,14.665,0.9195177
20254,-385,1,14.96,14.96,0.80599743
20255,-385,1,11.77,11.77,0.8188629
20256,-385,1,138.77,138.77,1.9956012
20257,-375,4,93.63,23.4075,2.5665545
20258,-385,1,15.36,15.36,0.8134014
20259,-375,1,14.39,14.39,0.80599743
20260,-384,1,11.58,11.58,0.8084857
20261,-302,5,45.9,9.18,3.5706325
20262,-385,1,16.36,16.36,0.84563845
20263,-385,1,22.54,22.54,0.8626366
20264,-358,2,29.54,14.77,1.0741154
20265,-245,2,213.84,106.92,6.6094384
20266,-375,1,19.99,19.99,0.8626366
